session_id,date,month,device,source,ab_group,stage,reached
S03446,2024-11-27,2024-11,Desktop,Organic,A,landing,1
S03446,2024-11-27,2024-11,Desktop,Organic,A,services_view,1
S03446,2024-11-27,2024-11,Desktop,Organic,A,pricing_view,1
S03446,2024-11-27,2024-11,Desktop,Organic,A,cart_add,1
S03446,2024-11-27,2024-11,Desktop,Organic,A,checkout_start,0
S03446,2024-11-27,2024-11,Desktop,Organic,A,checkout_complete,0
S03447,2024-11-27,2024-11,Mobile,Organic,A,landing,1
S03447,2024-11-27,2024-11,Mobile,Organic,A,services_view,0
S03447,2024-11-27,2024-11,Mobile,Organic,A,pricing_view,1
S03447,2024-11-27,2024-11,Mobile,Organic,A,cart_add,1
S03447,2024-11-27,2024-11,Mobile,Organic,A,checkout_start,0
S03447,2024-11-27,2024-11,Mobile,Organic,A,checkout_complete,0
S03448,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03448,2024-11-28,2024-11,Mobile,Direct,A,services_view,1
S03448,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,0
S03448,2024-11-28,2024-11,Mobile,Direct,A,cart_add,0
S03448,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,0
S03448,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03449,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03449,2024-11-28,2024-11,Mobile,Direct,A,services_view,1
S03449,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,0
S03449,2024-11-28,2024-11,Mobile,Direct,A,cart_add,0
S03449,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,0
S03449,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03450,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03450,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03450,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03450,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03450,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03450,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03451,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03451,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03451,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03451,2024-11-28,2024-11,Desktop,Organic,B,cart_add,0
S03451,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03451,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,1
S03452,2024-11-28,2024-11,Desktop,Paid,B,landing,1
S03452,2024-11-28,2024-11,Desktop,Paid,B,services_view,0
S03452,2024-11-28,2024-11,Desktop,Paid,B,pricing_view,0
S03452,2024-11-28,2024-11,Desktop,Paid,B,cart_add,0
S03452,2024-11-28,2024-11,Desktop,Paid,B,checkout_start,0
S03452,2024-11-28,2024-11,Desktop,Paid,B,checkout_complete,0
S03453,2024-11-28,2024-11,Mobile,Organic,B,landing,1
S03453,2024-11-28,2024-11,Mobile,Organic,B,services_view,1
S03453,2024-11-28,2024-11,Mobile,Organic,B,pricing_view,0
S03453,2024-11-28,2024-11,Mobile,Organic,B,cart_add,0
S03453,2024-11-28,2024-11,Mobile,Organic,B,checkout_start,0
S03453,2024-11-28,2024-11,Mobile,Organic,B,checkout_complete,0
S03454,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03454,2024-11-28,2024-11,Desktop,Organic,A,services_view,0
S03454,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03454,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03454,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03454,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03455,2024-11-28,2024-11,Mobile,Email,B,landing,1
S03455,2024-11-28,2024-11,Mobile,Email,B,services_view,1
S03455,2024-11-28,2024-11,Mobile,Email,B,pricing_view,0
S03455,2024-11-28,2024-11,Mobile,Email,B,cart_add,0
S03455,2024-11-28,2024-11,Mobile,Email,B,checkout_start,0
S03455,2024-11-28,2024-11,Mobile,Email,B,checkout_complete,1
S03456,2024-11-28,2024-11,Mobile,Organic,B,landing,1
S03456,2024-11-28,2024-11,Mobile,Organic,B,services_view,1
S03456,2024-11-28,2024-11,Mobile,Organic,B,pricing_view,1
S03456,2024-11-28,2024-11,Mobile,Organic,B,cart_add,0
S03456,2024-11-28,2024-11,Mobile,Organic,B,checkout_start,0
S03456,2024-11-28,2024-11,Mobile,Organic,B,checkout_complete,0
S03457,2024-11-28,2024-11,Desktop,Direct,A,landing,1
S03457,2024-11-28,2024-11,Desktop,Direct,A,services_view,0
S03457,2024-11-28,2024-11,Desktop,Direct,A,pricing_view,0
S03457,2024-11-28,2024-11,Desktop,Direct,A,cart_add,0
S03457,2024-11-28,2024-11,Desktop,Direct,A,checkout_start,1
S03457,2024-11-28,2024-11,Desktop,Direct,A,checkout_complete,0
S03458,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03458,2024-11-28,2024-11,Desktop,Organic,A,services_view,0
S03458,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03458,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03458,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03458,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03459,2024-11-28,2024-11,Mobile,Organic,A,landing,1
S03459,2024-11-28,2024-11,Mobile,Organic,A,services_view,0
S03459,2024-11-28,2024-11,Mobile,Organic,A,pricing_view,1
S03459,2024-11-28,2024-11,Mobile,Organic,A,cart_add,0
S03459,2024-11-28,2024-11,Mobile,Organic,A,checkout_start,0
S03459,2024-11-28,2024-11,Mobile,Organic,A,checkout_complete,0
S03460,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03460,2024-11-28,2024-11,Desktop,Organic,A,services_view,0
S03460,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03460,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03460,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03460,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03461,2024-11-28,2024-11,Tablet,Organic,B,landing,1
S03461,2024-11-28,2024-11,Tablet,Organic,B,services_view,1
S03461,2024-11-28,2024-11,Tablet,Organic,B,pricing_view,0
S03461,2024-11-28,2024-11,Tablet,Organic,B,cart_add,0
S03461,2024-11-28,2024-11,Tablet,Organic,B,checkout_start,0
S03461,2024-11-28,2024-11,Tablet,Organic,B,checkout_complete,0
S03462,2024-11-28,2024-11,Mobile,Email,A,landing,1
S03462,2024-11-28,2024-11,Mobile,Email,A,services_view,0
S03462,2024-11-28,2024-11,Mobile,Email,A,pricing_view,0
S03462,2024-11-28,2024-11,Mobile,Email,A,cart_add,0
S03462,2024-11-28,2024-11,Mobile,Email,A,checkout_start,0
S03462,2024-11-28,2024-11,Mobile,Email,A,checkout_complete,0
S03463,2024-11-28,2024-11,Mobile,Direct,B,landing,1
S03463,2024-11-28,2024-11,Mobile,Direct,B,services_view,0
S03463,2024-11-28,2024-11,Mobile,Direct,B,pricing_view,1
S03463,2024-11-28,2024-11,Mobile,Direct,B,cart_add,0
S03463,2024-11-28,2024-11,Mobile,Direct,B,checkout_start,0
S03463,2024-11-28,2024-11,Mobile,Direct,B,checkout_complete,0
S03464,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03464,2024-11-28,2024-11,Desktop,Organic,B,services_view,0
S03464,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03464,2024-11-28,2024-11,Desktop,Organic,B,cart_add,0
S03464,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03464,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03465,2024-11-28,2024-11,Mobile,Organic,B,landing,1
S03465,2024-11-28,2024-11,Mobile,Organic,B,services_view,1
S03465,2024-11-28,2024-11,Mobile,Organic,B,pricing_view,1
S03465,2024-11-28,2024-11,Mobile,Organic,B,cart_add,0
S03465,2024-11-28,2024-11,Mobile,Organic,B,checkout_start,0
S03465,2024-11-28,2024-11,Mobile,Organic,B,checkout_complete,0
S03466,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03466,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03466,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03466,2024-11-28,2024-11,Desktop,Organic,B,cart_add,1
S03466,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03466,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03467,2024-11-28,2024-11,Mobile,Direct,B,landing,1
S03467,2024-11-28,2024-11,Mobile,Direct,B,services_view,1
S03467,2024-11-28,2024-11,Mobile,Direct,B,pricing_view,0
S03467,2024-11-28,2024-11,Mobile,Direct,B,cart_add,0
S03467,2024-11-28,2024-11,Mobile,Direct,B,checkout_start,0
S03467,2024-11-28,2024-11,Mobile,Direct,B,checkout_complete,0
S03468,2024-11-28,2024-11,Desktop,Direct,B,landing,1
S03468,2024-11-28,2024-11,Desktop,Direct,B,services_view,0
S03468,2024-11-28,2024-11,Desktop,Direct,B,pricing_view,1
S03468,2024-11-28,2024-11,Desktop,Direct,B,cart_add,1
S03468,2024-11-28,2024-11,Desktop,Direct,B,checkout_start,0
S03468,2024-11-28,2024-11,Desktop,Direct,B,checkout_complete,0
S03469,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03469,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03469,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03469,2024-11-28,2024-11,Desktop,Organic,A,cart_add,0
S03469,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03469,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03470,2024-11-28,2024-11,Mobile,Paid,B,landing,1
S03470,2024-11-28,2024-11,Mobile,Paid,B,services_view,1
S03470,2024-11-28,2024-11,Mobile,Paid,B,pricing_view,0
S03470,2024-11-28,2024-11,Mobile,Paid,B,cart_add,1
S03470,2024-11-28,2024-11,Mobile,Paid,B,checkout_start,0
S03470,2024-11-28,2024-11,Mobile,Paid,B,checkout_complete,0
S03471,2024-11-28,2024-11,Mobile,Social,A,landing,1
S03471,2024-11-28,2024-11,Mobile,Social,A,services_view,0
S03471,2024-11-28,2024-11,Mobile,Social,A,pricing_view,0
S03471,2024-11-28,2024-11,Mobile,Social,A,cart_add,0
S03471,2024-11-28,2024-11,Mobile,Social,A,checkout_start,0
S03471,2024-11-28,2024-11,Mobile,Social,A,checkout_complete,0
S03472,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03472,2024-11-28,2024-11,Mobile,Direct,A,services_view,1
S03472,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,0
S03472,2024-11-28,2024-11,Mobile,Direct,A,cart_add,0
S03472,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,0
S03472,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03473,2024-11-28,2024-11,Desktop,Social,A,landing,1
S03473,2024-11-28,2024-11,Desktop,Social,A,services_view,0
S03473,2024-11-28,2024-11,Desktop,Social,A,pricing_view,0
S03473,2024-11-28,2024-11,Desktop,Social,A,cart_add,0
S03473,2024-11-28,2024-11,Desktop,Social,A,checkout_start,0
S03473,2024-11-28,2024-11,Desktop,Social,A,checkout_complete,0
S03474,2024-11-28,2024-11,Mobile,Organic,A,landing,1
S03474,2024-11-28,2024-11,Mobile,Organic,A,services_view,1
S03474,2024-11-28,2024-11,Mobile,Organic,A,pricing_view,0
S03474,2024-11-28,2024-11,Mobile,Organic,A,cart_add,0
S03474,2024-11-28,2024-11,Mobile,Organic,A,checkout_start,0
S03474,2024-11-28,2024-11,Mobile,Organic,A,checkout_complete,0
S03475,2024-11-28,2024-11,Desktop,Social,B,landing,1
S03475,2024-11-28,2024-11,Desktop,Social,B,services_view,0
S03475,2024-11-28,2024-11,Desktop,Social,B,pricing_view,1
S03475,2024-11-28,2024-11,Desktop,Social,B,cart_add,0
S03475,2024-11-28,2024-11,Desktop,Social,B,checkout_start,1
S03475,2024-11-28,2024-11,Desktop,Social,B,checkout_complete,0
S03476,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03476,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03476,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03476,2024-11-28,2024-11,Desktop,Organic,A,cart_add,0
S03476,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03476,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03477,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03477,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03477,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03477,2024-11-28,2024-11,Desktop,Organic,B,cart_add,1
S03477,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03477,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03478,2024-11-28,2024-11,Tablet,Organic,A,landing,1
S03478,2024-11-28,2024-11,Tablet,Organic,A,services_view,0
S03478,2024-11-28,2024-11,Tablet,Organic,A,pricing_view,0
S03478,2024-11-28,2024-11,Tablet,Organic,A,cart_add,0
S03478,2024-11-28,2024-11,Tablet,Organic,A,checkout_start,0
S03478,2024-11-28,2024-11,Tablet,Organic,A,checkout_complete,0
S03479,2024-11-28,2024-11,Desktop,Paid,A,landing,1
S03479,2024-11-28,2024-11,Desktop,Paid,A,services_view,0
S03479,2024-11-28,2024-11,Desktop,Paid,A,pricing_view,0
S03479,2024-11-28,2024-11,Desktop,Paid,A,cart_add,0
S03479,2024-11-28,2024-11,Desktop,Paid,A,checkout_start,0
S03479,2024-11-28,2024-11,Desktop,Paid,A,checkout_complete,0
S03480,2024-11-28,2024-11,Mobile,Social,B,landing,1
S03480,2024-11-28,2024-11,Mobile,Social,B,services_view,0
S03480,2024-11-28,2024-11,Mobile,Social,B,pricing_view,1
S03480,2024-11-28,2024-11,Mobile,Social,B,cart_add,0
S03480,2024-11-28,2024-11,Mobile,Social,B,checkout_start,0
S03480,2024-11-28,2024-11,Mobile,Social,B,checkout_complete,0
S03481,2024-11-28,2024-11,Desktop,Email,B,landing,1
S03481,2024-11-28,2024-11,Desktop,Email,B,services_view,0
S03481,2024-11-28,2024-11,Desktop,Email,B,pricing_view,0
S03481,2024-11-28,2024-11,Desktop,Email,B,cart_add,0
S03481,2024-11-28,2024-11,Desktop,Email,B,checkout_start,0
S03481,2024-11-28,2024-11,Desktop,Email,B,checkout_complete,0
S03482,2024-11-28,2024-11,Mobile,Direct,B,landing,1
S03482,2024-11-28,2024-11,Mobile,Direct,B,services_view,0
S03482,2024-11-28,2024-11,Mobile,Direct,B,pricing_view,0
S03482,2024-11-28,2024-11,Mobile,Direct,B,cart_add,0
S03482,2024-11-28,2024-11,Mobile,Direct,B,checkout_start,0
S03482,2024-11-28,2024-11,Mobile,Direct,B,checkout_complete,0
S03483,2024-11-28,2024-11,Mobile,Social,B,landing,1
S03483,2024-11-28,2024-11,Mobile,Social,B,services_view,1
S03483,2024-11-28,2024-11,Mobile,Social,B,pricing_view,1
S03483,2024-11-28,2024-11,Mobile,Social,B,cart_add,1
S03483,2024-11-28,2024-11,Mobile,Social,B,checkout_start,0
S03483,2024-11-28,2024-11,Mobile,Social,B,checkout_complete,0
S03484,2024-11-28,2024-11,Desktop,Direct,A,landing,1
S03484,2024-11-28,2024-11,Desktop,Direct,A,services_view,1
S03484,2024-11-28,2024-11,Desktop,Direct,A,pricing_view,0
S03484,2024-11-28,2024-11,Desktop,Direct,A,cart_add,0
S03484,2024-11-28,2024-11,Desktop,Direct,A,checkout_start,0
S03484,2024-11-28,2024-11,Desktop,Direct,A,checkout_complete,0
S03485,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03485,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03485,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03485,2024-11-28,2024-11,Desktop,Organic,A,cart_add,0
S03485,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03485,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03486,2024-11-28,2024-11,Mobile,Organic,B,landing,1
S03486,2024-11-28,2024-11,Mobile,Organic,B,services_view,0
S03486,2024-11-28,2024-11,Mobile,Organic,B,pricing_view,1
S03486,2024-11-28,2024-11,Mobile,Organic,B,cart_add,1
S03486,2024-11-28,2024-11,Mobile,Organic,B,checkout_start,0
S03486,2024-11-28,2024-11,Mobile,Organic,B,checkout_complete,0
S03487,2024-11-28,2024-11,Mobile,Social,B,landing,1
S03487,2024-11-28,2024-11,Mobile,Social,B,services_view,1
S03487,2024-11-28,2024-11,Mobile,Social,B,pricing_view,0
S03487,2024-11-28,2024-11,Mobile,Social,B,cart_add,0
S03487,2024-11-28,2024-11,Mobile,Social,B,checkout_start,0
S03487,2024-11-28,2024-11,Mobile,Social,B,checkout_complete,0
S03488,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03488,2024-11-28,2024-11,Desktop,Organic,A,services_view,0
S03488,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03488,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03488,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03488,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03489,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03489,2024-11-28,2024-11,Mobile,Direct,A,services_view,0
S03489,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,1
S03489,2024-11-28,2024-11,Mobile,Direct,A,cart_add,0
S03489,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,0
S03489,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03490,2024-11-28,2024-11,Desktop,Social,A,landing,1
S03490,2024-11-28,2024-11,Desktop,Social,A,services_view,1
S03490,2024-11-28,2024-11,Desktop,Social,A,pricing_view,0
S03490,2024-11-28,2024-11,Desktop,Social,A,cart_add,0
S03490,2024-11-28,2024-11,Desktop,Social,A,checkout_start,0
S03490,2024-11-28,2024-11,Desktop,Social,A,checkout_complete,0
S03491,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03491,2024-11-28,2024-11,Mobile,Direct,A,services_view,0
S03491,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,0
S03491,2024-11-28,2024-11,Mobile,Direct,A,cart_add,0
S03491,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,1
S03491,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03492,2024-11-28,2024-11,Desktop,Direct,B,landing,1
S03492,2024-11-28,2024-11,Desktop,Direct,B,services_view,0
S03492,2024-11-28,2024-11,Desktop,Direct,B,pricing_view,0
S03492,2024-11-28,2024-11,Desktop,Direct,B,cart_add,0
S03492,2024-11-28,2024-11,Desktop,Direct,B,checkout_start,0
S03492,2024-11-28,2024-11,Desktop,Direct,B,checkout_complete,0
S03493,2024-11-28,2024-11,Mobile,Organic,A,landing,1
S03493,2024-11-28,2024-11,Mobile,Organic,A,services_view,0
S03493,2024-11-28,2024-11,Mobile,Organic,A,pricing_view,0
S03493,2024-11-28,2024-11,Mobile,Organic,A,cart_add,0
S03493,2024-11-28,2024-11,Mobile,Organic,A,checkout_start,0
S03493,2024-11-28,2024-11,Mobile,Organic,A,checkout_complete,0
S03494,2024-11-28,2024-11,Tablet,Direct,A,landing,1
S03494,2024-11-28,2024-11,Tablet,Direct,A,services_view,1
S03494,2024-11-28,2024-11,Tablet,Direct,A,pricing_view,0
S03494,2024-11-28,2024-11,Tablet,Direct,A,cart_add,0
S03494,2024-11-28,2024-11,Tablet,Direct,A,checkout_start,0
S03494,2024-11-28,2024-11,Tablet,Direct,A,checkout_complete,0
S03495,2024-11-28,2024-11,Desktop,Direct,B,landing,1
S03495,2024-11-28,2024-11,Desktop,Direct,B,services_view,0
S03495,2024-11-28,2024-11,Desktop,Direct,B,pricing_view,1
S03495,2024-11-28,2024-11,Desktop,Direct,B,cart_add,0
S03495,2024-11-28,2024-11,Desktop,Direct,B,checkout_start,0
S03495,2024-11-28,2024-11,Desktop,Direct,B,checkout_complete,0
S03496,2024-11-28,2024-11,Desktop,Social,A,landing,1
S03496,2024-11-28,2024-11,Desktop,Social,A,services_view,0
S03496,2024-11-28,2024-11,Desktop,Social,A,pricing_view,1
S03496,2024-11-28,2024-11,Desktop,Social,A,cart_add,0
S03496,2024-11-28,2024-11,Desktop,Social,A,checkout_start,1
S03496,2024-11-28,2024-11,Desktop,Social,A,checkout_complete,0
S03497,2024-11-28,2024-11,Mobile,Direct,B,landing,1
S03497,2024-11-28,2024-11,Mobile,Direct,B,services_view,0
S03497,2024-11-28,2024-11,Mobile,Direct,B,pricing_view,0
S03497,2024-11-28,2024-11,Mobile,Direct,B,cart_add,0
S03497,2024-11-28,2024-11,Mobile,Direct,B,checkout_start,0
S03497,2024-11-28,2024-11,Mobile,Direct,B,checkout_complete,0
S03498,2024-11-28,2024-11,Mobile,Email,A,landing,1
S03498,2024-11-28,2024-11,Mobile,Email,A,services_view,0
S03498,2024-11-28,2024-11,Mobile,Email,A,pricing_view,0
S03498,2024-11-28,2024-11,Mobile,Email,A,cart_add,1
S03498,2024-11-28,2024-11,Mobile,Email,A,checkout_start,0
S03498,2024-11-28,2024-11,Mobile,Email,A,checkout_complete,0
S03499,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03499,2024-11-28,2024-11,Desktop,Organic,B,services_view,0
S03499,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03499,2024-11-28,2024-11,Desktop,Organic,B,cart_add,0
S03499,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03499,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03500,2024-11-28,2024-11,Desktop,Paid,B,landing,1
S03500,2024-11-28,2024-11,Desktop,Paid,B,services_view,0
S03500,2024-11-28,2024-11,Desktop,Paid,B,pricing_view,1
S03500,2024-11-28,2024-11,Desktop,Paid,B,cart_add,1
S03500,2024-11-28,2024-11,Desktop,Paid,B,checkout_start,0
S03500,2024-11-28,2024-11,Desktop,Paid,B,checkout_complete,0
S03501,2024-11-28,2024-11,Mobile,Direct,A,landing,1
S03501,2024-11-28,2024-11,Mobile,Direct,A,services_view,0
S03501,2024-11-28,2024-11,Mobile,Direct,A,pricing_view,1
S03501,2024-11-28,2024-11,Mobile,Direct,A,cart_add,1
S03501,2024-11-28,2024-11,Mobile,Direct,A,checkout_start,0
S03501,2024-11-28,2024-11,Mobile,Direct,A,checkout_complete,0
S03502,2024-11-28,2024-11,Mobile,Email,A,landing,1
S03502,2024-11-28,2024-11,Mobile,Email,A,services_view,1
S03502,2024-11-28,2024-11,Mobile,Email,A,pricing_view,1
S03502,2024-11-28,2024-11,Mobile,Email,A,cart_add,0
S03502,2024-11-28,2024-11,Mobile,Email,A,checkout_start,0
S03502,2024-11-28,2024-11,Mobile,Email,A,checkout_complete,0
S03503,2024-11-28,2024-11,Mobile,Organic,A,landing,1
S03503,2024-11-28,2024-11,Mobile,Organic,A,services_view,1
S03503,2024-11-28,2024-11,Mobile,Organic,A,pricing_view,0
S03503,2024-11-28,2024-11,Mobile,Organic,A,cart_add,0
S03503,2024-11-28,2024-11,Mobile,Organic,A,checkout_start,0
S03503,2024-11-28,2024-11,Mobile,Organic,A,checkout_complete,0
S03504,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03504,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03504,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03504,2024-11-28,2024-11,Desktop,Organic,B,cart_add,0
S03504,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03504,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03505,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03505,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03505,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03505,2024-11-28,2024-11,Desktop,Organic,A,cart_add,0
S03505,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03505,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03506,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03506,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03506,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
S03506,2024-11-28,2024-11,Desktop,Organic,B,cart_add,1
S03506,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03506,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03507,2024-11-28,2024-11,Desktop,Direct,B,landing,1
S03507,2024-11-28,2024-11,Desktop,Direct,B,services_view,0
S03507,2024-11-28,2024-11,Desktop,Direct,B,pricing_view,1
S03507,2024-11-28,2024-11,Desktop,Direct,B,cart_add,0
S03507,2024-11-28,2024-11,Desktop,Direct,B,checkout_start,0
S03507,2024-11-28,2024-11,Desktop,Direct,B,checkout_complete,0
S03508,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03508,2024-11-28,2024-11,Desktop,Organic,B,services_view,1
S03508,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,1
S03508,2024-11-28,2024-11,Desktop,Organic,B,cart_add,0
S03508,2024-11-28,2024-11,Desktop,Organic,B,checkout_start,0
S03508,2024-11-28,2024-11,Desktop,Organic,B,checkout_complete,0
S03509,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03509,2024-11-28,2024-11,Desktop,Organic,A,services_view,0
S03509,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03509,2024-11-28,2024-11,Desktop,Organic,A,cart_add,0
S03509,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03509,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03510,2024-11-28,2024-11,Tablet,Organic,B,landing,1
S03510,2024-11-28,2024-11,Tablet,Organic,B,services_view,1
S03510,2024-11-28,2024-11,Tablet,Organic,B,pricing_view,1
S03510,2024-11-28,2024-11,Tablet,Organic,B,cart_add,0
S03510,2024-11-28,2024-11,Tablet,Organic,B,checkout_start,0
S03510,2024-11-28,2024-11,Tablet,Organic,B,checkout_complete,0
S03511,2024-11-28,2024-11,Desktop,Organic,A,landing,1
S03511,2024-11-28,2024-11,Desktop,Organic,A,services_view,1
S03511,2024-11-28,2024-11,Desktop,Organic,A,pricing_view,0
S03511,2024-11-28,2024-11,Desktop,Organic,A,cart_add,1
S03511,2024-11-28,2024-11,Desktop,Organic,A,checkout_start,0
S03511,2024-11-28,2024-11,Desktop,Organic,A,checkout_complete,0
S03512,2024-11-28,2024-11,Tablet,Email,A,landing,1
S03512,2024-11-28,2024-11,Tablet,Email,A,services_view,1
S03512,2024-11-28,2024-11,Tablet,Email,A,pricing_view,1
S03512,2024-11-28,2024-11,Tablet,Email,A,cart_add,0
S03512,2024-11-28,2024-11,Tablet,Email,A,checkout_start,0
S03512,2024-11-28,2024-11,Tablet,Email,A,checkout_complete,0
S03513,2024-11-28,2024-11,Mobile,Direct,B,landing,1
S03513,2024-11-28,2024-11,Mobile,Direct,B,services_view,0
S03513,2024-11-28,2024-11,Mobile,Direct,B,pricing_view,1
S03513,2024-11-28,2024-11,Mobile,Direct,B,cart_add,0
S03513,2024-11-28,2024-11,Mobile,Direct,B,checkout_start,0
S03513,2024-11-28,2024-11,Mobile,Direct,B,checkout_complete,0
S03514,2024-11-28,2024-11,Desktop,Organic,B,landing,1
S03514,2024-11-28,2024-11,Desktop,Organic,B,services_view,0
S03514,2024-11-28,2024-11,Desktop,Organic,B,pricing_view,0
